seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329.npy,0.519229150887823,0.34616342186927795,0.24225018918514252,0.9411764740943909,17.227218627929688,3.7974278926849365,0.18710916265845273,0.36998653471469867,0.8229652643203735,2.4313249588012695,13,5,8,7.0,0.0215952393937442,495
1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603.npy,0.4874856526133658,0.3883858919143677,0.2397240698337555,0.9490196108818054,15.27630615234375,3.1797354221343994,0.2309301286935805,0.38042273998260495,0.6247062683105469,1.6458451747894287,18,10,8,14.0,0.020850575800736744,496
1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062.npy,0.4632581857219538,0.3332430422306061,0.21493841707706451,0.800000011920929,5.022491455078125,1.3715522289276123,0.0856081772595644,0.10247285611927509,0.14117570221424103,0.8551623225212097,13,5,8,0.0,0.020769728347765797,497
1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389.npy,0.5491557579206982,0.4700014889240265,0.21432240307331085,0.886274516582489,12.994163513183594,2.275521993637085,0.1775007128715515,0.41213767111301336,1.1263810396194458,1.4142796993255615,18,10,8,12.0,0.020613454040719376,498
1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493.npy,0.5049326090298775,0.32564762234687805,0.248492032289505,0.9490196108818054,22.041458129882812,4.935696125030518,0.2092880792915821,0.25372259438037886,0.2663428485393524,2.5029125213623047,18,10,8,22.0,0.02049123883396388,499
1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169.npy,0.6388030035335689,0.3228079378604889,0.24118749797344208,0.929411768913269,23.044235229492188,5.69794225692749,0.20710575208067894,0.22469055950641634,0.24833497405052185,2.5401711463928223,18,10,8,23.0,0.02010479608923197,500
1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994.npy,0.6008534911648653,0.36418384313583374,0.24920642375946045,0.9490196108818054,16.090255737304688,2.50785231590271,0.18398116081953048,0.34171096354722996,0.858731746673584,2.4579410552978516,18,10,8,5.0,0.020044637280454247,501
1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202.npy,0.5914232209737827,0.3400515913963318,0.25319719314575195,1.0,17.107742309570312,3.4075441360473633,0.1776633493602275,0.29424457073211685,0.8006125688552856,2.0996358394622803,18,10,8,16.0,0.019067249831888417,502
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084.npy,0.4660076309399931,0.41546234488487244,0.2594987154006958,0.9882352948188782,4.677703857421875,1.323301911354065,0.10227565504610538,0.12445717357099056,0.16762372851371765,0.8371542692184448,13,5,8,0.0,0.018886905433797598,503
1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264.npy,0.49220997774279357,0.342699259519577,0.22448375821113586,0.8784313797950745,21.4495849609375,5.478696346282959,0.2028460830450058,0.21089808255434037,0.21585646271705627,3.0637645721435547,23,15,8,21.0,0.018770623772425787,504
1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130.npy,0.484792030019555,0.3316778838634491,0.23636938631534576,0.9215686321258545,21.018157958984375,4.027940273284912,0.19316550269722937,0.21732464998960493,0.22408679127693176,1.529049277305603,18,10,8,21.0,0.018739805546320147,505
1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203.npy,0.6225858764558455,0.3193075954914093,0.22888313233852386,0.9098039269447327,22.0728759765625,5.153189182281494,0.17722544968128204,0.1964052069187165,0.203973650932312,2.812556505203247,18,10,8,22.0,0.01864587810072634,506
1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602.npy,0.5651808242220353,0.29941436648368835,0.21886037290096283,0.800000011920929,23.161148071289062,5.7856011390686035,0.16400607749819754,0.17500424832105632,0.20070599019527435,2.9631917476654053,18,10,8,23.0,0.01855494255448381,507
1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080.npy,0.4670295664894365,0.3292534053325653,0.2142515629529953,0.7843137383460999,5.7327880859375,1.5593761205673218,0.09713785387575623,0.1136332281678915,0.16537709534168243,0.8892568945884705,13,5,8,0.0,0.0182270915071648,508
1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664.npy,0.5265111961944541,0.4041988253593445,0.25344282388687134,0.9843137264251709,13.057174682617188,2.6174230575561523,0.19396211355924603,0.33057681620121,0.38582882285118103,1.1411597728729248,18,10,8,13.0,0.017997732461326653,509
1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881.npy,0.5755218842866052,0.35572877526283264,0.23105353116989136,0.8784313797950745,17.36273193359375,4.97596549987793,0.2131777040660381,0.25241577088832856,0.2705099582672119,2.7146859169006348,23,15,8,17.0,0.017849474739200538,510
1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780.npy,0.5760494918250111,0.32574063539505005,0.2121397703886032,0.8078431487083435,13.046340942382812,2.691337823867798,0.14403698295354841,0.3132851496338845,1.700032114982605,0.9793225526809692,18,10,8,10.0,0.017429734553313918,511
1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196.npy,0.516926272066459,0.30626407265663147,0.22769631445407867,0.8823529481887817,17.31982421875,4.6945085525512695,0.17429718375205994,0.2061474484205246,0.21551547944545746,2.3372933864593506,23,15,8,17.0,0.01632191663963927,512
1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.npy,0.4661761864897933,0.39032047986984253,0.2095128744840622,0.7803921699523926,3.3454818725585938,0.8998109102249146,0.0603119395673275,0.07151758633553981,0.09854596853256226,0.5514340400695801,13,5,8,0.0,0.016278759417646213,513
1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095.npy,0.5536473558331119,0.3238857686519623,0.23146946728229523,0.8745098114013672,12.9827880859375,2.5734047889709473,0.17468191683292386,0.2769928053021431,0.3223930299282074,1.5645616054534912,18,10,8,12.0,0.01621492622006271,514
1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286.npy,0.6067977884528234,0.35689428448677063,0.22984211146831512,0.9725490212440491,13.608428955078125,3.005237340927124,0.19935501813888518,0.2572332894802094,0.28281766176223755,1.4201629161834717,18,10,8,13.0,0.01592032021648354,515
1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919.npy,0.5623288012351213,0.31996020674705505,0.23756805062294006,0.9372549057006836,12.780258178710938,2.785212993621826,0.1400065153837204,0.2633293390274046,0.6569153666496277,1.6963562965393066,13,5,8,5.0,0.015658346951007835,516
1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082.npy,0.46826666666666666,0.37921544909477234,0.21920952200889587,0.9058823585510254,3.6861572265625,0.884373664855957,0.0788948662579059,0.10021513387560849,0.14729249477386475,0.6306781768798828,13,5,8,0.0,0.015571523643491986,517
1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411.npy,0.4744433366566966,0.3534008264541626,0.23141217231750488,0.9215686321258545,8.903945922851562,2.135641574859619,0.1063282772898674,0.17472006142139418,0.6192222237586975,1.1163369417190552,18,10,8,6.0,0.015487119045392211,518
1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709.npy,0.6066075997841563,0.3316441476345062,0.22803188860416412,0.9098039269447327,10.423583984375,1.5324257612228394,0.12509940564632416,0.29095802903175344,0.9688019156455994,1.0274308919906616,13,5,8,5.0,0.015247015934851433,519
1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881.npy,0.5893598872570835,0.30585065484046936,0.2259807139635086,0.8039215803146362,12.563838958740234,3.1755411624908447,0.1551940724253653,0.2488470719754689,0.3556544780731201,1.1404448747634888,18,10,8,12.0,0.015067440371836204,520
1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414.npy,0.5250230055921286,0.4188118577003479,0.23397839069366455,0.929411768913269,12.063125610351562,2.708747386932373,0.16123109608888625,0.2464524276554585,0.2778642773628235,1.098441243171692,18,10,8,12.0,0.014711440348997714,521
1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930.npy,0.47819463678710816,0.3033038079738617,0.2349977195262909,0.8459215778112663,11.632156372070312,1.924189805984497,0.13699964210391044,0.195990869700909,0.9051206111907959,1.9130539894104004,13,5,8,2.0,0.014411705172154503,522
1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280.npy,0.5489406906457598,0.3238234221935272,0.22660131752490997,0.8196078538894653,11.27862548828125,1.5241081714630127,0.1309763714671135,0.24620355293154633,0.30048519372940063,1.6211488246917725,23,15,8,11.0,0.014267518519320396,523
1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196.npy,0.47165854978354976,0.33752062916755676,0.23610267043113708,0.9058823585510254,5.453399658203125,1.5599547624588013,0.0977336384356022,0.11902224548161026,0.1599108725786209,0.974072277545929,13,5,8,0.0,0.01419665839432579,524
1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.npy,0.5295865618587335,0.3652101457118988,0.26050838828086853,0.9890980398654984,11.585433959960938,2.345550537109375,0.11529987230896938,0.23676139086484937,0.42968305945396423,0.7970083355903625,13,5,8,7.0,0.014131097403085904,525
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689.npy,0.6234418405869364,0.33585119247436523,0.23726452887058258,0.8901960849761963,15.048049926757812,3.1714344024658203,0.14185385033488274,0.17240279018878932,0.19039160013198853,2.0380325317382812,23,15,8,15.0,0.013963118418223326,526
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514.npy,0.47158058345289333,0.30841606855392456,0.23096704483032227,0.8549019694328308,4.8732452392578125,1.3627008199691772,0.08401972763240338,0.10141215175390243,0.14223697781562805,0.8356813192367554,13,5,8,0.0,0.013370242876974489,527
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306.npy,0.6664441709601385,0.34427115321159363,0.2275426983833313,0.8705882430076599,10.307693481445312,1.559795618057251,0.13356688618659973,0.2314372897148131,0.6960452795028687,1.3472776412963867,13,5,8,2.0,0.013248208294312155,528
1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409.npy,0.640561797752809,0.3319147229194641,0.2255992293357849,0.8392156958580017,9.63726806640625,1.9471513032913208,0.1308035679161548,0.23263415321707748,0.47451499104499817,1.2961817979812622,13,5,8,4.0,0.012914647794225157,529
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345.npy,0.5629553692380918,0.35390937328338623,0.22990833222866058,0.9058823585510254,8.4285888671875,1.5782831907272339,0.1231632474809885,0.24784838035702705,0.3138328790664673,1.2479369640350342,18,10,8,8.0,0.012737621732263102,530
1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.npy,0.4746056175452097,0.32072582840919495,0.24322713911533356,0.9450980424880981,6.340179443359375,1.7464874982833862,0.11242847628891467,0.13567315191030493,0.1866922676563263,1.1120235919952393,13,5,8,0.0,0.012651783998003846,531
1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572.npy,0.5867313915857605,0.3150303065776825,0.21826469898223877,0.8235294222831726,10.291900634765625,2.095644235610962,0.12754380106925964,0.206437973827124,0.9022871255874634,1.4341259002685547,13,5,8,3.0,0.012426956724251322,532
1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.npy,0.5865606226621831,0.36308416724205017,0.24120022356510162,0.8901960849761963,13.165786743164062,3.2522683143615723,0.12944889739155768,0.14765585035085677,0.18305149674415588,1.761508822441101,18,10,8,13.0,0.012113141104827325,533
